"","word","freq","length_word"
"844","三葉蛾蚋",1,4
"845","三葉鼓藻",1,4
"846","三葉網背盾介殼蟲",1,8
"847","三葉劍螽",1,4
"848","三葉錦魚",2,4
"849","三葉翼籃蟲",1,5
"850","三葉彎孢菌",1,5
"851","三鉤偽鏢水蚤",1,6
"852","三隔膜內隔孢菌",1,7
"853","三隔膜毛內隔孢菌",1,8
"854","三隔膜多瓶梗孢菌",1,8
"855","三對食蟲虻",1,5
"856","三儉草",24,3
"857","三儉草軸黑穗菌",1,7
"858","三劍食蟲虻",1,5
"859","三線佛州節蜱",1,6
"860","三線秀透翅蛾",1,6
"861","三線紫胸魚",4,5
"862","三線溝額隱翅蟲",1,7
"863","三線實蠅屬",1,5
"864","三線磯鱸",2,4
"865","三踝食蟲虻屬",1,6
"866","三輪氏小扁鐵甲蟲",1,8
"867","三輪氏小瓢葉蚤",1,7
"868","三輪氏長頸金花蟲",1,8
"869","三輪氏黃虎天牛",1,7
"870","三輪氏矮扁吉丁蟲",1,8
"871","三輪氏瘦吉丁蟲",1,7
"872","三輪氏錨紋天牛",2,7
"873","三輪長腳花金龜",1,7
"874","三輪球莖隱翅蟲",1,7
"875","三輪異角擬金花蟲",1,8
"876","三輪黃芫青",1,5
"877","三齒大蚊",1,4
"878","三齒芒蠅",2,4
"879","三齒盲走蟎",1,5
"880","三齒食蟲虻",1,5
"881","三齒梭子蟹",1,5
"882","三齒蛇尾屬",1,5
"883","三齒琵琶蟹",3,5
"884","三齒絨毛金龜",1,6
"885","三齒麂眼螺",1,5
"886","三齒鳳凰螺",1,5
"887","三齒蝨蠅",2,4
"888","三齒魨",1,3
"889","三齒魨科",1,4
"890","三齒魨屬",1,4
"891","三齒燭光魚",1,5
"892","三齒鞭蘚",1,4
"893","三齒鯊屬",1,4
"894","三齒蟻蛉",2,4
"895","三蕊草",6,3
"896","三蕊楠",1,3
"897","三蕊楠屬",1,4
"898","三蕊溝繁縷",1,5
"899","三錐象鼻蟲科",1,6
"900","三錐象鼻蟲屬",1,6
"901","三龍骨毛螺",2,5
"902","三櫛擬相手蟹",1,6
"903","三燭光魚",1,4
"904","三環狹野螟",4,5
"905","三穗草屬",1,4
"906","三穗宿柱薹",1,5
"907","三穗飄拂草",1,5
"908","三點台菊虎",2,5
"909","三點阿波魚",2,5
"910","三點姬蛛",3,4
"911","三離藻屬",1,4
"912","三顎四環蛭屬",1,6
"913","三瓣寡毛實蠅",1,6
"914","三瓣蘚",1,3
"915","三藥細筆蘭",4,5
"916","三寶鳥屬",1,4
"917","三寶顏秀戎",1,5
"918","三鰓海牛科",1,5
"919","三鰭鳚科",1,4
"920","三疊廁蠅",1,4
"921","三鑽光魚",2,4
"922","三鑽光魚屬",1,5
"923","上三脊節蜱屬",1,6
"924","上川肥腳金花蟲",1,7
"925","上戶蛛科",1,4
"926","上凸派克花介",1,6
"927","上田氏構夜蛾",1,6
"928","上皮菌屬",1,4
"929","上先型鱗毛蕨",7,6
"930","上位蝶蛛",1,4
"931","上穹蟲科",1,4
"932","上穹蟲屬",1,4
"933","上花細辛",1,4
"934","上突石蛾屬",1,5
"935","上食蟲虻屬",1,5
"936","上宮溝翅螢金花蟲",1,8
"937","上野氏小寬肩蝽",1,7
"938","上野氏白領天牛",1,7
"939","上野氏亥鬚裳蛾",1,7
"940","上野氏長角短翅天牛",1,9
"941","上野氏微龍蝨",1,6
"942","上野角金龜",2,5
"943","上野缺翅螢金花蟲",1,8
"944","上野迴木蟲",1,5
"945","上野異角菊虎",2,6
"946","上野異菊虎",1,5
"947","上野陽蠅",1,4
"948","上野新細花天牛",1,7
"949","上野網蚊",1,4
"950","上野瘦葉蚤",1,5
"951","上野擬赤翅蟲",1,6
"952","上單純柱孢菌",1,6
"953","上傾葚孢菌",1,5
"954","上節蜱屬",1,4
"955","上腳背足蟹",3,5
"956","上鬚蘭屬",1,4
"957","下口愚首鱈",2,5
"958","下毛口目",1,4
"959","下毛節蜱屬",1,5
"960","下田菊",8,3
"961","下田菊屬",1,4
"962","下白耳葉蘚",1,5
"963","下舌藻屬",1,4
"964","下村氏尖鬚菊虎",2,7
"965","下村氏偽鬚角天牛",1,8
"966","下村氏異菊虎",2,6
"967","下村氏細矮吉丁蟲",1,8
"968","下村氏粿胸天牛",1,7
"969","下村角金龜",1,5
"970","下村長腳金龜",1,6
"971","下村微隱翅菊虎",1,7
"972","下村蘋果天牛",1,6
"973","下垂蟲草",1,4
"974","下花細辛",6,4
"975","下美鮨屬",1,4
"976","下飛癭蚋屬",1,5
"977","下紋姬果蠅",1,5
"978","下梳黴屬",1,4
"979","下盔鯊",2,3
"980","下盔鯊屬",1,4
"981","下斑紡錘鰕虎",2,6
"982","下棘細螯寄居蟹",1,7
"983","下黑蜈蚣衣",1,5
"984","下黑蜈蚣衣占據變種",1,9
"985","下銀漢魚",2,4
"986","下銀漢魚屬",1,5
"987","下鼻節蜱屬",1,5
"988","下齒芝麻蝸牛",1,6
"989","下謝名氏馬利蛛",1,7
"990","下關東似美花介",1,7
"991","下鱵屬",1,3
"992","丫蕊花",1,3
"993","丫蕊花屬",1,4
"994","丫環裸胸鯙",1,5
"995","丸川杜父魚屬",1,6
"996","丸尺蛾屬",1,4
"997","丸甲科",1,3
"998","丸灰蝶屬",1,4
"999","丸形脆柄菇",1,5
"1000","丸形細堅蟲屬",1,6
"1001","丸星蝽",1,3
"1002","久世仿疣扇蟹",1,6
"1003","久米古蚖",1,4
"1004","久米絨毛金龜",1,6
"1005","久保田絨毛金龜",1,7
"1006","久保刺鎧蝦",1,5
"1007","久康優阜實蠅",1,6
"1008","么么短蜂介",1,5
"1009","么壽小浪花介",1,6
"1010","乞食碗",9,3
"1011","于氏纖恙蟎",1,5
"1012","亡葬甲屬",1,4
"1013","兀鷹角藻",5,4
"1014","兀鷹角藻日本變種",2,8
"1015","凡氏下銀漢魚",3,6
"1016","凡氏光鰓雀鯛",2,6
"1017","凡尼蘭屬",1,4
"1018","刃鋏晏蜓",1,4
"1019","千孔珊瑚目",1,5
"1020","千孔珊瑚科",1,5
"1021","千孔珊瑚屬",1,5
"1022","千手螺",2,3
"1023","千手螺屬",1,4
"1024","千斤藤生球腔菌",1,7
"1025","千斤藤亞囊孢殼菌",1,8
"1026","千斤藤球腔菌",1,6
"1027","千斤藤莖點黴菌",1,7
"1028","千日紅",1,3
"1029","千日紅假尾孢菌",1,7
"1030","千日紅屬",1,4
"1031","千代蘭屬",1,4
"1032","千年芋",25,3
"1033","千年芋屬",1,4
"1034","千年桐",2,3
"1035","千足鳳凰螺",2,5
"1036","千里光黑粉菌",1,6
"1037","千里光銹孢銹菌",1,7
"1038","千里香",1,3
"1039","千里眼寡家蟻",1,6
"1040","千里駒似海花介",1,7
"1041","千妮簾蛤",1,4
"1042","千屈菜科",3,4
"1043","千金子",10,3
"1044","千金子屬",1,4
"1045","千金榆粉蝨",1,5
"1046","千金榆屬",1,4
"1047","千金藤",2,3
"1048","千金藤上三脊節蜱",1,8
"1049","千金藤大莖點菌黴",1,8
"1050","千金藤双羽節蜱",1,7
"1051","千金藤尾孢菌",1,6
"1052","千金藤格孢黴",1,6
"1053","千金藤釘孢黴",1,6
"1054","千金藤殼蠕孢黴",1,7
"1055","千金藤屬",1,4
"1056","千島花蟹蛛",1,5
"1057","千島袋蛛",1,4
"1058","千根草",11,3
"1059","千草蟹守螺",1,5
"1060","千國蛛屬",1,4
"1061","千鳥粉蝶蘭",1,5
"1062","千層塔",22,3
"1063","千層塔蟹寓螺",1,6
"1064","千層蕉",1,3
"1065","千頭木麻黃",1,5
"1066","千頭仙人球",1,5
"1067","千寶菜",1,3
"1068","叉口象牙貝屬",1,6
"1069","叉大眼水蚤",1,5
"1070","叉分原多甲藻",2,6
"1071","叉木蝨科",1,4
"1072","叉木蝨屬",1,4
"1073","叉毛瓦韋蚜",2,5
"1074","叉牙鯻屬",1,4
"1075","叉牙鰕虎屬",1,5
"1076","叉四節蜱",1,4
"1077","叉生管星珊瑚",1,6
"1078","叉羽苔屬",1,4
"1079","叉舌蛙科",1,4
"1080","叉舌鰕虎屬",1,5
"1081","叉行管盤蟲",1,5
"1082","叉吻魴鮄屬",1,5
"1083","叉尾天牛屬",1,5
"1084","叉尾太陽鳥",2,5
"1085","叉尾似弱棘魚",2,6
"1086","叉尾雨燕",3,4
"1087","叉尾海燕屬",1,5
"1088","叉尾烏賊",1,4
"1089","叉尾深海帶魚",2,6
"1090","叉尾眶燈魚",1,5
"1091","叉尾圓球蕈甲",1,6
"1092","叉尾銹天牛",1,5
"1093","叉尾鶴鱵屬",1,5
"1094","叉尾鷗",5,3
"1095","叉尾鷗屬",1,4
"1096","叉形中石蠅",1,5
"1097","叉形肉蠅",1,4
"1098","叉形單爪菊虎",2,6
"1099","叉角厲椿象",1,5
"1100","叉角擬聚花輪蟲",1,7
"1101","叉角藻",1,3
"1102","叉刺角水蚤",1,5
"1103","叉孢煤菌屬",1,5
"1104","叉枝乳節藻",1,5
"1105","叉枝軸孔珊瑚",1,6
"1106","叉枝幹星珊瑚",2,6
"1107","叉枝擬石花藻",1,6
"1108","叉狀孢菌屬",1,5
"1109","叉肢流石蛾",1,5
"1110","叉長角石蛾屬",1,6
"1111","叉珊藻屬",1,4
"1112","叉突葉蟬屬",1,5
"1113","叉突膜對蝦",1,5
"1114","叉紋五脊沫蟬",1,6
"1115","叉紋長角蛾",2,5
"1116","叉紋砌石瘤蛾",1,6
"1117","叉紋姬蠊",8,4
"1118","叉紋胸隔藻",1,5
"1119","叉紋閃舞蛾",1,5
"1120","叉紋森蠊",3,4
"1121","叉紋雙眉藻",1,5
"1122","叉胸刺水蚤",1,5
"1123","叉胸花蝽屬",1,5
"1124","叉胸異腹胡蜂",1,6
"1125","叉脈條螽",1,4
"1126","叉脈單葉假脈蕨",4,7
"1127","叉脊溝額隱翅蟲",1,7
"1128","叉蚜繭蜂屬",1,5
"1129","叉帶棉紅蝽",1,5
"1130","叉帶黃毒蛾",1,5
"1131","叉單肢蝦",1,4
"1132","叉斑陷紋金龜",1,6
"1133","叉棘海星科",1,5
"1134","叉棘魚屬",1,4
"1135","叉絲白粉菌屬",1,6
"1136","叉絲空柄黏菌",2,6
"1137","叉象牙貝",1,4
"1138","叉開網地藻",3,5
"1139","叉開網翼藻",3,5
"1140","叉搖蚊屬",1,4
"1141","叉暗哲水蚤",1,5
"1142","叉節藻屬",1,4
"1143","叉葉草",1,3
"1144","叉葉草屬",1,4
"1145","叉管藻科",1,4
"1146","叉隙蛛屬",1,4
"1147","叉鼻魨屬",1,4
"1148","叉盤科",1,3
"1149","叉齒魚科",1,4
"1150","叉齒魚屬",1,4
"1151","叉錢蘚",1,3
"1152","叉頭圓龜椿象",1,6
"1153","叉縫藻屬",1,4
"1154","叉嚙蟲科",1,4
"1155","叉嚙蟲屬",1,4
"1156","叉顎遮顏蛾",1,5
"1157","叉瓣玉鳳蘭",8,5
"1158","叉襞細煙管蝸牛",1,7
"1159","叉蘚",2,2
"1160","叉蘚目",1,3
"1161","叉蘚科",1,3
"1162","叉蘚屬",1,3
"1163","叉艷細蠅屬",1,5
"1164","口足目",1,3
"1165","口紅水仙花",1,5
"1166","口紅花",1,3
"1167","口孵非鯽屬",1,5
"1168","口蝦蛄",2,3
"1169","口蝦蛄屬",1,4
"1170","口磨科",1,3
"1171","口磨屬",1,3
"1172","口蹄疫病毒",8,5
"1173","口蹄疫病毒屬",1,6
"1174","口螺屬",1,3
"1175","口鰓海膽",3,4
"1176","口鰓海膽科",1,5
"1177","口鰓海膽屬",1,5
"1178","口鬚果蠅",1,4
"1179","土丁桂",3,3
"1180","土丁桂屬",1,4
"1181","土人參",4,3
"1182","土人參科",1,4
"1183","土人參屬",1,4
"1184","土大蚊屬",1,4
"1185","土牛膝",1,3
"1186","土半夏",1,3
"1187","土半夏屬",1,4
"1188","土生芋螺",1,4
"1189","土生念珠菌",1,5
"1190","土生疫黴",1,4
"1191","土生綠球藻",5,5
"1192","土生擔隔孢菌",1,6
"1193","土白蟻特拉布爾希氏菌",2,10
"1194","土白蟻叢毛單胞菌",2,8
"1195","土白蟻屬",1,4
"1196","土夸大額蟹",2,5
"1197","土灰虻",2,3
"1198","土耳其突臍孢菌",2,7
"1199","土耳其螺屬",1,5
"1200","土肉桂",1,3
"1201","土肉桂似尖葉節蜱",1,8
"1202","土虫昌蝸牛",1,5
"1203","土佐大震旦介",1,6
"1204","土佐山椒蠑螺",1,6
"1205","土佐巴蚖",1,4
"1206","土佐地錢",1,4
"1207","土佐尾孢菌",1,5
"1208","土佐杓蛤",1,4
"1209","土佐花仙螺",1,5
"1210","土佐海梅介",1,5
"1211","土佐副眶棘鱸",2,6
"1212","土佐萊伯蝦",1,5
"1213","土佐塔核螺",1,5
"1214","土佐歐氏鰧",1,5
"1215","土佐潯鱈",2,4
"1216","土佐擬花介",1,5
"1217","土佐鍬形海螄螺",2,7
"1218","土佐鐘螺",1,4
"1219","土佐鰜鮃",1,4
"1220","土佐鰧",2,3
"1221","土佐鰭海螄螺",1,6
"1222","土佐彎貝介",1,5
"1223","土利奧布得利藤",1,7
"1224","土沉香",9,3
"1225","土沉香屬",1,4
"1226","土豆夏孢銹菌",1,6
"1227","土豆魁蛤",1,4
"1228","土阱蟻蛉",6,4
"1229","土防己",2,3
"1230","土防己屬",1,4
"1231","土味絲蓋傘",4,5
"1232","土明原樹",1,4
"1233","土歧氏褐天牛",1,6
"1234","土城飄拂草",2,5
"1235","土後腔環蚓",1,5
"1236","土星介屬",1,4
"1237","土紅粉蓋鵝膏",1,6
"1238","土庫曼葚孢菌",1,6
"1239","土紋桑舞蛾",1,5
"1240","土茯苓屬",1,4
"1241","土蚊屬",1,3
"1242","土馬騣",11,3
"1243","土馬騣目",1,4
"1244","土馬騣科",1,4
"1245","土密孔粉蝨",1,5
"1246","土密樹",17,3
"1247","土密樹方胞銹菌",1,7
"1248","土密樹屬",1,4
"1249","土梭孢殼菌",1,5
"1250","土產長足虻",2,5
"1251","土豚拳螺",1,4
"1252","土貧裳蛾",1,4
"1253","土場庫蠓",1,4
"1254","土棕迴兜夜蛾",1,6
"1255","土棲小船形孢菌",1,7
"1256","土棲似指狀孢菌",1,7
"1257","土棲擬腐黴",1,5
"1258","土菱介科",1,4
"1259","土黃毛黴",1,4
"1260","土黃色孔菌",1,5
"1261","土黃逍遙蛛",1,5
"1262","土黃膜盤菌",2,5
"1263","土黃擬口蘑",1,5
"1264","土黃櫛裳蛾",1,5
"1265","土黃黏滑菇",2,5
"1266","土黃蟹守螺",1,5
"1267","土黃顯絲菌",1,5
"1268","土楠",4,2
"1269","土蜂科",1,3
"1270","土蜂屬",1,3
"1271","土爾克斯坦厲蟎",1,7
"1272","土蜜畸節蜱",1,5
"1273","土蜜樹刺皮節蜱",1,7
"1274","土蜜樹瘤節蜱",1,6
"1275","土嘴瓜殼菜蛤",1,6
"1276","土撥鼠B型肝炎病毒",2,8
"1277","土樟",1,2
"1278","土蝽科",1,3
"1279","土蝽屬",1,3
"1280","土擬蠍科",1,4
"1281","土雙尾蛾",2,4
"1282","土藤",1,2
"1283","土蟻蚤蠅",1,4
"1284","土麴黴",1,3
"1285","土壤戈登氏菌",1,6
"1286","土壤假黃桿菌",1,6
"1287","土黨參",1,3
"1288","土黨參屬",1,4
"1289","土圞兒屬",1,4
"1290","士林拂尾藻",2,5
"1291","士林莎草",22,4
"1292","士林葉蟎",1,4
"1293","士童屬",1,3
"1294","士維蟎屬",1,4
"1295","士賢皿柱蘭",1,5
"1296","夕陽筆螺",2,4
"1297","夕陽黃文蛤",2,5
"1298","夕霧",5,2
"1299","大丁草",7,3
"1300","大丁草屬",1,4
"1301","大丁黃",8,3
"1302","大八星長筒金花蟲",1,8
"1303","大刀螳屬",1,4
"1304","大刀蟶",3,3
"1305","大十三星瓢蟲",1,6
"1306","大十錦蘆薈",1,5
"1307","大丈夫彎貝介",1,6
"1308","大三角兩色裳蛾",3,7
"1309","大三角魯夜蛾",1,6
"1310","大久保芝麻蝸牛",1,7
"1311","大千手螺",2,4
"1312","大叉葉草",1,4
"1313","大口巨頜鰕虎",3,6
"1314","大口尖齒鯊",2,5
"1315","大口長頜鮃",4,5
"1316","大口星孔珊瑚",1,6
"1317","大口逆鈎鰺",1,5
"1318","大口湯鯉",7,4
"1319","大口黑鱸",2,4
"1320","大口寡鱗鰕虎",2,6
"1321","大口鋤突鰕虎",1,6
"1322","大口篦鯊",1,4
"1323","大口糯鰻",2,4
"1324","大口糯鰻屬",1,5
"1325","大口鰜",2,3
"1326","大土豆魁蛤",1,5
"1327","大大膜蓋蕨",2,5
"1328","大小翼甲蟎科",1,6
"1329","大小翼甲蟎屬",1,6
"1330","大山宿柱薹",1,5
"1331","大山蛙螺",1,4
"1332","大山雙葉蘭",2,5
"1333","大中吻蟲",1,4
"1334","大中華芋螺",1,5
"1335","大井氏扁果薹",6,6
"1336","大井氏燈心草",1,6
"1337","大仁大羽介",1,5
"1338","大元寶枯葉蛾",2,6
"1339","大六星花蚤",2,5
"1340","大冇榕盤長孢黴",1,7
"1341","大天人菊",1,4
"1342","大天牛屬",1,4
"1343","大天蓬草舅",1,5
"1344","大天鵝絨",2,4
"1345","大孔指腺吸蟲",1,6
"1346","大孔根生壺菌",1,6
"1347","大孔深海糯鰻",1,6
"1348","大孔袋鼠介",1,5
"1349","大孔膠球蟲",1,5
"1350","大屯山飄拂草",5,6
"1351","大屯尖葉楓",2,5
"1352","大屯求米草",3,5
"1353","大屯姬深山鍬形蟲",1,8
"1354","大屯綠斑吉丁蟲",1,7
"1355","大方瓢蟲",1,4
"1356","大木賊",9,3
"1357","大毛蚶",2,3
"1358","大毛黴",2,3
"1359","大水薙鳥",2,4
"1360","大爪草",5,3
"1361","大爪草屬",1,4
"1362","大王仙丹",1,4
"1363","大王仙丹花",1,5
"1364","大王具足蟲屬",1,6
"1365","大王松",1,3
"1366","大王桉",1,3
"1367","大王椰子",7,4
"1368","大王椰子屬",1,5
"1369","大王黛粉葉",1,5
"1370","大王蘭",1,3
"1371","大王觀音蓮",1,5
"1372","大仙人球",1,4
"1373","大四葉絨毛金龜",1,7
"1374","大巨股長蝽",1,5
"1375","大本山梗菜",4,5
"1376","大本炮仔草",2,5
"1377","大本炮仔草屬",1,6
"1378","大本鹽酸草",1,5
"1379","大玉螺",3,3
"1380","大瓜槌草",1,4
"1381","大生熊蟲科",1,5
"1382","大生熊蟲屬",1,5
"1383","大甲粗足石蛾",1,6
"1384","大甲鰺",4,3
"1385","大甲鰺屬",1,4
"1386","大白狐蛤",2,4
"1387","大白金龜",1,4
"1388","大白粉蝶",1,4
"1389","大白紋長角銹天牛",2,8
"1390","大白紋鳳蝶",2,5
"1391","大白斑虎蛾",2,5
"1392","大白斑蝶",3,4
"1393","大白斑蝶(綠島亞種)",1,8
"1394","大白筆螺",1,4
"1395","大白菱角螺",1,5
"1396","大白蛙螺",2,4
"1397","大白塔螺",1,4
"1398","大白樁菇",1,4
"1399","大白鷺",2,3
"1400","大皮金龜屬",1,5
"1401","大目狗母魚",1,5
"1402","大目鮪",3,3
"1403","大石氏瘦吉丁蟲",1,7
"1404","大禾根蚜",8,4
"1405","大禾葉蕨",5,4
"1406","大光水蚤",1,4
"1407","大光芒海扇蛤",1,6
"1408","大合葉蘚",1,4
"1409","大吉猛水蚤科",1,6
"1410","大地鷸",1,3
"1411","大多原甲藻",1,5
"1412","大宇廣翅實蠅",2,6
"1413","大守宮",1,3
"1414","大安水蓑衣",1,5
"1415","大尖胸沫蟬屬",1,6
"1416","大托蟲囊菌屬",1,6
"1417","大朽木甲",1,4
"1418","大灰吉丁蟲",1,5
"1419","大灰吉丁蟲屬",1,6
"1420","大灰苔",2,3
"1421","大灰氣苔",1,4
"1422","大灰蚜蠅",1,4
"1423","大竹柏蘭",3,4
"1424","大竹苔",2,3
"1425","大竹蟶",1,3
"1426","大竹蠹",1,3
"1427","大米螺",1,3
"1428","大羊角螺",1,4
"1429","大羊蹄",2,3
"1430","大羽介屬",1,4
"1431","大羽花介屬",1,5
"1432","大羽花屬",1,4
"1433","大羽苔",14,3
"1434","大羽紋藻",1,4
"1435","大羽深海花介",1,6
"1436","大羽新月蕨",5,5
"1437","大耳介",1,3
"1438","大耳擬扭葉苔",4,6
"1439","大耳螺屬",1,4
"1440","大肋苔屬",1,4
"1441","大舟哲水蚤",1,5
"1442","大艾草蚜",1,4
"1443","大血藤",2,3
"1444","大西長腹劍水蚤",1,7
"1445","大西洋刀蟶",1,5
"1446","大西洋明燈魚",4,6
"1447","大西洋海神鰓海蛞蝓",1,9
"1448","大西洋衝浪馬珂蛤",1,8
"1449","大西洋鑽光魚",1,6
"1450","大位彎貝介",1,5
"1451","大佛塔芋螺",1,5
"1452","大冷水麻",5,4
"1453","大吳風草",2,4
"1454","大吸木甲科",1,5
"1455","大吸木甲屬",1,5
"1456","大吻沙蛇鰻",2,5
"1457","大吻海蠋魚",1,5
"1458","大吻鰕虎",1,4
"1459","大尾虎鯊",5,4
"1460","大尾長吻鰩",2,5
"1461","大尾深水鼬魚",2,6
"1462","大尾猛水蚤",1,5
"1463","大尾頭蠅",1,4
"1464","大尾擬白輪盾介殼蟲",1,9
"1465","大尾鱈屬",1,4
"1466","大尾蠼螋科",1,5
"1467","大尾蠼螋屬",1,5
"1468","大形羽蘚",1,4
"1469","大形菱形藻",1,5
"1470","大杉氏蚜",1,4
"1471","大村鯨",1,3
"1472","大杓蛤",1,3
"1473","大杓鷸",3,3
"1474","大杜鵑",2,3
"1475","大甫林新石蠅",1,6
"1476","大肚山威靈仙",1,6
"1477","大肚珊瑚螺",5,5
"1478","大肚象牙貝",1,5
"1479","大肚遠鎧茗荷",1,6
"1480","大肚鳳凰螺",1,5
"1481","大肚鶯蛤",1,4
"1482","大肚鬚足輪蟲",1,6
"1483","大角小蠅",1,4
"1484","大角小蠅科",1,5
"1485","大角小蠅屬",1,5
"1486","大角角藻",2,4
"1487","大角菊珊瑚",1,5
"1488","大角蕈蚊科",1,5
"1489","大角蘚屬",1,4
"1490","大豆",12,2
"1491","大豆叉絲白粉菌",1,7
"1492","大豆尾孢菌",2,5
"1493","大豆炭疽刺盤孢菌",1,8
"1494","大豆格孢球腔菌",1,7
"1495","大豆蚜",1,3
"1496","大豆假尾孢菌",2,6
"1497","大豆球座腔菌",1,6
"1498","大豆球腔菌",1,5
"1499","大豆莖點黴菌",1,6
"1500","大豆嵌紋病毒",1,6
"1501","大豆黑潛蠅",2,5
"1502","大豆層銹菌",1,5
"1503","大豆瓢蟲",1,4
"1504","大豆叢殻菌",1,5
"1505","大豆鏈蠕孢菌",1,6
"1506","大豆屬",1,3
"1507","大赤翅蝗",2,4
"1508","大赤啄木",3,4
"1509","大赤旋螺",1,4
"1510","大赤鼯鼠",7,4
"1511","大足小磨鰕虎",1,6
"1512","大足指形軟珊瑚",1,7
"1513","大足鼠耳蝠",1,5
"1514","大車前草",3,4
"1515","大里力灰木",1,5
"1516","大里豌豆蛤",1,5
"1517","大里澤蟹",1,4
"1518","大亞鈴孢衣",2,5
"1519","大刺哲水蚤",1,5
"1520","大刺蛇尾屬",1,5
"1521","大刺蕨",9,3
"1522","大卷尾",3,3
"1523","大和田二星網蛾",1,7
"1524","大和田氏狹胸菊虎",1,8
"1525","大和田氏溫刺蛾",1,7
"1526","大和田扉冬尺蛾",1,7
"1527","大和沼蝦",1,4
"1528","大和寄居蟹",2,5
"1529","大和寡家蟻",2,5
"1530","大坪暮蟬",1,4
"1531","大垂團網黏菌",1,6
"1532","大孢大聚頸座腔菌",2,8
"1533","大孢子科",1,4
"1534","大孢子屬",1,4
"1535","大孢不顯枝孢菌",1,7
"1536","大孢孔菌屬",1,5
"1537","大孢毛杯菌",1,5
"1538","大孢白銹菌",1,5
"1539","大孢衣科",1,4
"1540","大孢衣屬",1,4
"1541","大孢串擔革菌",1,6
"1542","大孢指梗黴",3,5
"1543","大孢星裂球腔菌",1,7
"1544","大孢炭豆菌",1,5
"1545","大孢根生壺菌",1,6
"1546","大孢球梳黴",1,5
"1547","大孢瓶束盤菌",1,6
"1548","大孢魚鱗蕨",2,5
"1549","大孢博盤菌",1,5
"1550","大孢喙枝孢菌",1,6
"1551","大孢軸黑粉菌",1,6
"1552","大孢鈣皮黏菌",1,6
"1553","大孢韌革菌",1,5
"1554","大孢黑蛋巢菌",1,6
"1555","大孢黑擬文衣",1,6
"1556","大孢黑殭菌",1,5
"1557","大孢暗孢煤菌",1,6
"1558","大孢蜈蚣衣屬",1,6
"1559","大孢銹孢銹菌",1,6
"1560","大孢樹粉孢菌",1,6
"1561","大孢糞殼",2,4
"1562","大孢叢絲菌",1,5
"1563","大孢薩卡多殼菌",1,7
"1564","大孢籃狀菌",1,5
"1565","大孤挺花",1,4
"1566","大岩桐",1,3
"1567","大岩螺",1,3
"1568","大明竹",2,3
"1569","大明橘",1,3
"1570","大東擬綠螽",1,5
"1571","大松螺",1,3
"1572","大板棋斑天牛",1,6
"1573","大枇杷螺",2,4
"1574","大林大頭家蟻",1,6
"1575","大林毛螢金花蟲",1,7
"1576","大林氏大綠天牛",1,7
"1577","大林氏短翅菊虎",1,7
"1578","大林氏矮吉丁蟲",1,7
"1579","大林氏麗菊虎",1,6
"1580","大林巨頂葉蜂",1,6
"1581","大林花天牛屬",1,6
"1582","大林長腳家蟻",1,6
"1583","大林食蟲虻",2,5
"1584","大林蚜蠅",1,4
"1585","大林粗角葉蜂",1,6
"1586","大林短翅菊虎",1,6
"1587","大林廣口蠅",1,5
"1588","大林銹虎天牛",1,6
"1589","大林櫛角菊虎",1,6
"1590","大林櫛角樹虻",2,6
