"","word","freq","length_word"
"893","小管孔珊瑚",2,5
"894","小管蛸",1,3
"895","小綠灰蝶",1,4
"896","小網散紋夜蛾",3,6
"897","小腿紅琉璃花天牛",3,8
"898","小臺彩麗金龜",1,6
"899","小蜘蛛蘭屬",1,5
"900","小蜥魚",2,3
"901","小裸胸鱔",2,4
"902","小鼻綠鸚嘴魚",2,6
"903","小嘴鴉",1,3
"904","小嬈灰蝶",1,4
"905","小寬肩蝽",1,4
"906","小蓬草",5,3
"907","小蔗龜",1,3
"908","小蝦",2,2
"909","小褐斑鳳蝶",1,5
"910","小鴉鵑",2,3
"911","小齒紅鯛",1,4
"912","小齒裸頂鯛",2,5
"913","小齒藍鯛",2,4
"914","小儒艮鯛",2,4
"915","小燕尾",1,3
"916","小燕草",5,3
"917","小蹄蓋蕨",1,4
"918","小頭日本康吉鰻(南鰻)",2,9
"919","小頭肥角鍬形蟲",1,7
"920","小頭副孔鰕虎魚",2,7
"921","小頭深海糯鰻",1,6
"922","小頭絲鰻(小頭鴨嘴鰻)",1,9
"923","小龍蝦",3,3
"924","小環挵蝶",2,4
"925","小環棘葉珊瑚",1,6
"926","小薊",1,2
"927","小螳螂",1,3
"928","小還魂",7,3
"929","小隱蟹",1,3
"930","小藎草",14,3
"931","小雙尾蛺蝶",3,5
"932","小雙葉蘭",4,4
"933","小藜",2,2
"934","小鼯鼠",3,3
"935","小蘭灰蝶",2,4
"936","小蘭嶼蝴蝶蘭",7,6
"937","小鐵角蕨",2,4
"938","小鐵斑鳳凰螺",1,6
"939","小鰭尾鱔",2,4
"940","小鰭鰭尾鯙",2,5
"941","小鶯(台灣亞種)",4,6
"942","小鶯(華南亞種)",1,6
"943","小鶯台灣亞種",4,6
"944","小鶯華南亞種",1,6
"945","小麝鼩",1,3
"946","小彎嘴畫眉",1,5
"947","小彎嘴鶥",1,4
"948","小鱗黑魢",2,4
"949","小鱗溝鰕虎魚",4,6
"950","小鷦鶥",1,3
"951","小靈貓",1,3
"952","小鷹翅天蛾",2,5
"953","山下氏擬鸚鯛",2,6
"954","山川氏棘花鮨",1,6
"955","山中波紋蛇目蝶",2,7
"956","山中瞿眼蝶",2,5
"957","山仙楂",6,3
"958","山本氏異齒舟蛾",4,7
"959","山白菊植潛蠅",1,6
"960","山石榴",21,3
"961","山地五月茶",49,5
"962","山地竹眼蝶",1,5
"963","山灰蝶",2,3
"964","山百合",1,3
"965","山羊海菊蛤",4,5
"966","山肉豆",5,3
"967","山何首烏",5,4
"968","山弄蝶",9,3
"969","山杉",11,2
"970","山芋",24,2
"971","山芎蕉",3,3
"972","山赤箭",3,3
"973","山防風",2,3
"974","山兔",1,2
"975","山岩黃耆",25,4
"976","山松柏",3,3
"977","山枇杷",2,3
"978","山林投",5,3
"979","山苦瓜",1,3
"980","山茄",4,2
"981","山茄花",1,3
"982","山韭",12,2
"983","山香",2,2
"984","山埔姜",3,3
"985","山烙鐵頭",2,4
"986","山粉鳥",1,3
"987","山茱萸屬",2,4
"988","山茵陳",1,3
"989","山茶淡線尺蛾",2,6
"990","山茶葉灰木",10,5
"991","山馬茶",1,3
"992","山馬茶蘭嶼節蜱",1,7
"993","山馬蝗灰蝶",2,5
"994","山野狼尾草",37,5
"995","山割藤",5,3
"996","山菅蘭",23,3
"997","山菊",1,2
"998","山階氏鼩鼱",1,5
"999","山黃麻木舟蛾",2,6
"1000","山楂葉蟎",3,4
"1001","山羨子",5,3
"1002","山葛",5,2
"1003","山葡萄",2,3
"1004","山葵",1,2
"1005","山鳩",2,2
"1006","山慈菇",22,3
"1007","山榕",2,2
"1008","山漆",1,2
"1009","山豬",1,2
"1010","山豬枷",1,3
"1011","山貓",2,2
"1012","山檨子屬",1,4
"1013","山薄荷",5,3
"1014","山薤",12,2
"1015","山薯",2,2
"1016","山檳榔",2,3
"1017","山羅花屬",1,4
"1018","山藥薯",4,3
"1019","山櫻桃",3,3
"1020","山鰱仔",2,3
"1021","山鷦鶯",3,3
"1022","山蠶蛾",2,3
"1023","山鹽青",1,3
"1024","山鹽菁",1,3
"1025","川七",3,2
"1026","川上氏小檗",2,5
"1027","川上氏石櫟",1,5
"1028","川上氏羊耳蒜",2,6
"1029","川上氏羊耳蘭",3,6
"1030","川上氏肋毛蕨",5,6
"1031","川上氏堇菜",1,5
"1032","川上氏槭",5,4
"1033","川上氏薹",11,4
"1034","川上氏櫧",3,4
"1035","川上白蝶",2,4
"1036","川竹",16,2
"1037","川杜若",4,3
"1038","川泡桐",4,3
"1039","干麥爾劍鰶",4,5
"1040","弓束圓篩藻小形變種",2,9
"1041","弓費蜾蠃",1,4
"1042","弓頭飛魚",2,4
"1043","不丹鏈眼蝶",1,5
"1044","不規則小菱扇珊瑚",1,8
"1045","不規則截蓋珊瑚",1,7
"1046","中川氏額蚤台灣亞種",1,9
"1047","中日老鸛草",4,5
"1048","中台銀鮈",2,4
"1049","中田鷸",1,3
"1050","中穴蟎屬",1,4
"1051","中虫穴蟎屬",1,5
"1052","中形銀腹蜘蛛",4,6
"1053","中村氏擬紛舟蛾",4,7
"1054","中杓鷸北美亞種",1,7
"1055","中杓鷸華東亞種",2,7
"1056","中杜鵑",5,3
"1057","中角鮟鱇",1,4
"1058","中阿曼脊蟲",1,5
"1059","中型平殼蟹",1,5
"1060","中型癒合小藤壺",2,7
"1061","中根豔螢金花蟲",2,7
"1062","中胸寒鯛",2,4
"1063","中胸普提魚",2,5
"1064","中國大虎頭蜂",1,6
"1065","中國小沙丁",2,5
"1066","中國水蛇",1,4
"1067","中國石韋",5,4
"1068","中國石葦",5,4
"1069","中國石龍子台灣亞種",3,9
"1070","中國石龍子白斑亞種",2,9
"1071","中國石龍子指名亞種",3,9
"1072","中國石龍子臺灣亞種",3,9
"1073","中國明對蝦",1,5
"1074","中國雨蛙",2,4
"1075","中國南瓜",1,4
"1076","中國穿鞘花",6,5
"1077","中國苦櫧",4,4
"1078","中國真龍蝨",2,5
"1079","中國蜂",1,3
"1080","中國槍烏賊",1,5
"1081","中國蔗",2,3
"1082","中國衛矛",2,4
"1083","中國蕈珊瑚",1,5
"1084","中國黏盲鰻",1,5
"1085","中國藍鵲",1,4
"1086","中國鯪鯉",1,4
"1087","中國鰣",8,3
"1088","中國鬚蛇鰻",2,5
"1089","中國鱟",1,3
"1090","中條氏黃色偽瓢甲",1,8
"1091","中條窄跗偽瓢甲",1,7
"1092","中條閻魔金龜",1,6
"1093","中華大龍蝨",2,5
"1094","中華小苦蕒",3,5
"1095","中華山蝠",1,4
"1096","中華文蛤",5,4
"1097","中華水龍蝨",1,5
"1098","中華仙鶲",1,4
"1099","中華回條蜂台灣亞種",1,9
"1100","中華角鈍",3,4
"1101","中華谷挵蝶",4,5
"1102","中華河魨",3,4
"1103","中華花鰍",1,4
"1104","中華珈蟌北台亞種",1,8
"1105","中華珈蟌嘉義亞種",1,8
"1106","中華眉眼蝶",1,5
"1107","中華秋沙鴨",1,5
"1108","中華唇蜾蠃",1,5
"1109","中華海怪",1,4
"1110","中華茨藻",11,4
"1111","中華馬蜂",2,4
"1112","中華馬蹄蟹",1,5
"1113","中華馬鮫",2,4
"1114","中華晦螢",1,4
"1115","中華粗石苔",6,5
"1116","中華單角魨",3,5
"1117","中華棘鰍",3,4
"1118","中華短腸蕨",5,5
"1119","中華短額負蝗",1,6
"1120","中華圓翅鍬形蟲",1,7
"1121","中華翠鳳蝶",1,5
"1122","中華穀弄蝶",4,5
"1123","中華壇花蘭",4,5
"1124","中華蹄蓋蕨",5,5
"1125","中華瞻星魚",1,5
"1126","中華雙蓋蕨",5,5
"1127","中華攀雀",1,4
"1128","中華鰆",2,3
"1129","中華鬚鰻",2,4
"1130","中華鱟",1,3
"1131","中間巨牙天竺鯛",1,7
"1132","中間型長囊頭孢菌",3,8
"1133","中溝",4,2
"1134","中臺白齒苔",1,5
"1135","中臺雪螢金花蟲",1,7
"1136","中臺銀鮈",2,4
"1137","中銀紋刺蛾",5,5
"1138","中廣銀錦蛤",1,5
"1139","中線天竺鯛",2,5
"1140","中環蛺蝶",1,4
"1141","丹氏穉鷸",1,4
"1142","丹招樹",1,3
"1143","丹黃斑挵蝶",1,5
"1144","五月艾",25,3
"1145","五爪金龍",3,4
"1146","五爪蚶",2,3
"1147","五爪龍",4,3
"1148","五指多指馬鮁",2,6
"1149","五指連鰭唇魚",1,6
"1150","五指絲指鼬鳚",2,6
"1151","五指楔鯛",1,4
"1152","五指離鰭鯛",1,5
"1153","五倍樹鉤蛾",2,5
"1154","五紋圓蛛",4,4
"1155","五脈剛毛省藤",3,6
"1156","五帶巨牙天竺鯛",2,7
"1157","五帶豆娘魚",6,5
"1158","五帶葉鯛",2,4
"1159","五彩千年木",1,5
"1160","五彩相思鳥",1,5
"1161","五彩鰻",2,3
"1162","五棘銀鱸",2,4
"1163","五棘鯛",6,3
"1164","五絲馬鮁",2,4
"1165","五稜稈飄拂草",22,6
"1166","五腳虎",56,3
"1167","五葉竹",8,3
"1168","五葉菜欒藤",2,5
"1169","五葉薯蕷",22,4
"1170","五線小䰾",3,4
"1171","五線石龍子",1,5
"1172","五線雀鯛",6,4
"1173","五線無鬚䰾",3,5
"1174","五線葉鰕虎魚",2,6
"1175","五蕊山巴豆",49,5
"1176","五點斑鮃",1,4
"1177","五鬚蝦",1,3
"1178","井上氏鏽台蛾",1,6
"1179","井上氏鏽臺蛾",1,6
"1180","井上烏小灰蝶",1,6
"1181","井上綫灰蝶",1,5
"1182","仁愛綠蛺蝶",1,5
"1183","仁愛翠蛺蝶",1,5
"1184","仁禮櫟",8,3
"1185","元帥手烏賊",1,5
"1186","元帥手魷魚",1,5
"1187","元寶腔環蚓",1,5
"1188","元寶蕈珊瑚",1,5
"1189","內田紫小灰蝶",1,6
"1190","內門竹",1,3
"1191","內絲藻",2,3
"1192","內爾海鯰",4,4
"1193","內點刺蛾",1,4
"1194","公子小丑",1,4
"1195","公牛白眼鮫",5,5
"1196","公牛多彩海蛞蝓",1,7
"1197","公牛多彩海麒麟",1,7
"1198","公牛真鯊",5,4
"1199","公主韌鰕虎",1,5
"1200","公代",10,2
"1201","六出花科",1,4
"1202","六角松毬",3,4
"1203","六角格仔",6,4
"1204","六刺素獵椿象",1,6
"1205","六指馬鮁",2,4
"1206","六星瓢蟲",1,4
"1207","六帶牙鯻",2,4
"1208","六帶豆娘魚",2,5
"1209","六帶刺蓋魚",2,5
"1210","六帶神仙",2,4
"1211","六帶線紋魚",3,5
"1212","六帶龍",3,3
"1213","六帶擬三刺魨",2,6
"1214","六帶擬鸚鯛",2,5
"1215","六捻仔",15,3
"1216","六條瓢蟲",1,4
"1217","六斑九棘鱸",4,5
"1218","六斑凡塘鱧",2,5
"1219","六斑刺魨",4,4
"1220","六斑異瓢蟲",1,5
"1221","六斑菜蝽",1,4
"1222","六斑鱠",4,3
"1223","六窗鉤蛾",1,4
"1224","六絲馬鮁",5,4
"1225","六絲鈍尾鰕虎魚",2,7
"1226","六腳螺",1,3
"1227","六道木",1,3
"1228","六線妞妞",5,4
"1229","六線雀鯛",2,4
"1230","六線龍",2,3
"1231","六點天蛾",4,4
"1232","六點范氏塘鱧",2,6
"1233","六點狼蜘",7,4
"1234","六鰓沙",4,3
"1235","冇丹樹",1,3
"1236","凶兔頭魨",2,4
"1237","凶猛砂錐齒鯊",5,6
"1238","分號蛺蝶",6,4
"1239","分離指形軟珊瑚",2,7
"1240","切盾臉姬蜂台灣亞種",1,9
"1241","切翅單環蝶",2,5
"1242","切腹蟹",1,3
"1243","切葉糙頸螽",1,5
"1244","切邊鐵角蕨",11,5
"1245","刈菜",1,2
"1246","勻斑裸胸鱔",2,5
"1247","勻棘深海鯆魮",2,6
"1248","勿忘草屬",1,4
"1249","勿碰我",2,3
"1250","化石草",1,3
"1251","午仔",15,2
"1252","及達副葉鰺",2,5
"1253","双斑深海糯鰻",1,6
"1254","反刺櫧",7,3
"1255","反捲葉石松",3,5
"1256","反葉粗蔓苔變種",1,7
"1257","反嘴長腳鷸",1,5
"1258","反瓣蝦脊蘭",7,5
"1259","天仁雀",1,3
"1260","天王蝶",1,3
"1261","天台烏藥",4,4
"1262","天狗白蟻",1,4
"1263","天狗老板鯆",2,5
"1264","天狗旗鯛",2,4
"1265","天狗蝶",1,3
"1266","天空葉海蛞蝓",2,6
"1267","天竺帶魚",6,4
"1268","天長烏毛蕨",6,5
"1269","天長羅曼蕨",6,5
"1270","天青地白",1,4
"1271","天皇蝶",1,3
"1272","天馬丁鵜鶘",1,5
"1273","天堂鳥花",3,4
"1274","天幕枯葉蛾",1,5
"1275","天蕎麥",2,3
"1276","天藍雙尾灰蝶",1,6
"1277","天鵝絨鼠",1,4
"1278","太古天牛",2,4
"1279","太平山綠小灰蝶",6,7
"1280","太平豆地膽",1,5
"1281","太平洋帆烏賊",1,6
"1282","太平洋百脈根",3,6
"1283","太平洋乳節藻",3,6
"1284","太平洋胡桃",2,5
"1285","太平洋真雀鯛",4,6
"1286","太平洋副海魴",1,6
"1287","太平洋粟",2,4
"1288","太平洋褶柔魚",1,6
"1289","太平洋麵包樹",5,6
"1290","太平島鈍塘鱧",1,6
"1291","太平條鞘蜉金龜",2,7
"1292","太平鳥",2,3
"1293","太田氏樹蛙",1,5
"1294","太坦松藻",1,4
"1295","太陽蝶",2,3
"1296","太魯閣薔薇",3,5
"1297","孔子黃室弄蝶",2,6
"1298","孔氏小公魚",1,5
"1299","孔氏銀帶鰶",1,5
"1300","孔目金蛛",1,4
"1301","孔背鴞寄居蟹",2,6
"1302","孔雀七夕魚",2,5
"1303","孔雀青蛺蝶",4,5
"1304","孔雀紋青挾蝶",4,6
"1305","孔雀紋挾蝶",7,5
"1306","孔雀雀鯛",4,4
"1307","孔雀魚",1,3
"1308","孔雀楔鯛",11,4
"1309","孔雀蛺蝶",7,4
"1310","孔雀頸鰭魚",11,5
"1311","孔雀龍",4,3
"1312","孔雀離鰭鯛",11,5
"1313","孔蜾蠃",1,3
"1314","孔頭鯛",4,3
"1315","孔鰕虎魚",2,4
"1316","少女魚",2,3
"1317","少根紫萍",12,4
"1318","少耙胡椒鯛",2,5
"1319","少耙深海尾鰻",2,6
"1320","少棘石鱸",2,4
"1321","少棘雙邊魚",1,5
"1322","少椎尾鱔",1,4
"1323","少燈太寧燈魚",1,6
"1324","少穗飄拂草",9,5
"1325","少襞細煙管蝸牛",1,7
"1326","少鱗燕鰩魚",5,5
"1327","少鱗鰧",1,3
"1328","少鱗鱚",1,3
"1329","尤氏下鱵魚",1,5
"1330","巴力",1,2
"1331","巴丹綠繡眼",1,5
"1332","巴氏豆丁海馬",1,6
"1333","巴氏異齒鳚",1,5
"1334","巴氏眶燈魚",1,5
"1335","巴氏頸鰭魚",4,5
"1336","巴父虹彩鯛",11,5
"1337","巴父頸鰭魚",11,5
"1338","巴布氏蜉金龜",3,6
"1339","巴布亞犁突鰕虎魚",2,8
"1340","巴布亞溝鰕虎魚",3,7
"1341","巴西水竹草",7,5
"1342","巴西含羞草",4,5
"1343","巴西彩龜",2,4
"1344","巴西網苔",11,4
"1345","巴西網苔變種",1,6
"1346","巴西龜",2,3
"1347","巴貝多葵珊瑚",1,6
"1348","巴里翠鳳蝶",1,5
"1349","巴奇氏矛鼬鳚",1,6
"1350","巴拉庫答",15,4
"1351","巴拉望紅頰韌鰕虎",1,8
"1352","巴拉望裳鳳蝶",2,6
"1353","巴浦綠蠅",10,4
"1354","巴都鸚鯛",3,4
"1355","巴達維印度",1,5
"1356","巴摩魚",2,3
"1357","巴黎翠鳳蝶",1,5
"1358","巴黎鳳蝶",1,4
"1359","巴龍膽",1,3
"1360","巴攏",7,2
"1361","幻灰蝶",1,3
"1362","幻紫帶蛺蝶",2,5
"1363","幻紫斑蛺蝶",5,5
"1364","幻紫蝶",2,3
"1365","幻黃斑弄蝶",2,5
"1366","幻覺腹翼海蛞蝓",1,7
"1367","引生草",1,3
"1368","戈氏銜鰕虎魚",2,6
"1369","手皮鱠",4,3
"1370","扎邦寒鯛",2,4
"1371","文山粗葉木",3,5
"1372","文山綠小灰蝶",1,6
"1373","文田三線蝶",2,5
"1374","文田小黃紋弄蝶",2,7
"1375","文田黃紋弄蝶",2,6
"1376","文仲烏小灰蝶",2,6
"1377","文宗蛇目蝶",3,5
"1378","文定果",1,3
"1379","文昌魚",4,3
"1380","文智烏小灰蝶",2,6
"1381","文蛤",5,2
"1382","文蛺蝶",1,3
"1383","文龍角金龜",1,5
"1384","文龍虎天牛",1,5
"1385","斗柚",1,2
"1386","方氏磨塘鱧",1,5
"1387","方竹",13,2
"1388","方形大額蟹",2,5
"1389","方角眉眼蝶",2,5
"1390","方柄陵齒蕨",10,5
"1391","方格網蜘蛛",2,5
"1392","方斑儒艮鯛",2,5
"1393","方稈蕨屬",1,4
"1394","方頭魚",8,3
"1395","日日春",2,3
"1396","日月潭白魚",1,5
"1397","日月潭匍菫菜",7,6
"1398","日月潭細鯽",1,5
"1399","日月蝶",6,3
"1400","日本大田鱉",1,5
"1401","日本小海魴",1,5
"1402","日本小鮋",3,4
"1403","日本山馬薯",6,5
"1404","日本山雀",2,4
"1405","日本方頭魚",3,5
"1406","日本水椿象",2,5
"1407","日本水滑",1,4
"1408","日本牛目鯛",3,5
"1409","日本半皺唇鯊(日本翅鯊",2,10
"1410","日本平丘盲蛛台灣亞種",1,10
"1411","日本白姑魚",2,5
"1412","日本安蕨",3,4
"1413","日本尖牙鱸(光棘尖牙鱸",2,10
"1414","日本灰鮫",2,4
"1415","日本竹莖蘭",1,5
"1416","日本角魚",2,4
"1417","日本角鴞",3,4
"1418","日本佳盾蜾蠃",1,6
"1419","日本刺尾魚",2,5
"1420","日本夜鷹",2,4
"1421","日本岩礁扇蝦",1,6
"1422","日本松球魚",3,5
"1423","日本板栗",28,4
"1424","日本河魨",2,4
"1425","日本花蛛",4,4
"1426","日本柳杉",6,4
"1427","日本突吻潛魚",2,6
"1428","日本紅姑魚",2,5
"1429","日本紅娘魚",2,5
"1430","日本紅鯒",1,4
"1431","日本苞子草",1,5
"1432","日本苦竹",30,4
"1433","日本倭糯鰻",1,5
"1434","日本海龍",2,4
"1435","日本真龍蝨",2,5
"1436","日本真鱸",2,4
"1437","日本紋白蝶",1,5
"1438","日本紙莎草",6,5
"1439","日本紡織娘",3,5
"1440","日本翅沙",2,4
"1441","日本翅鯊",2,4
"1442","日本胸棘鯛",1,5
"1443","日本馬蜂",1,4
"1444","日本骨鰃",2,4
"1445","日本副眶棘鱸",2,6
"1446","日本副單角魨",4,6
"1447","日本婆仔",31,4
"1448","日本婆河魨",2,5
"1449","日本婆規",2,4
"1450","日本寄居蟹",2,5
"1451","日本條露斯",4,5
"1452","日本焊菜",1,4
"1453","日本異爪龍蝨",1,6
"1454","日本細喙苔",25,5
"1455","日本莪白蘭",7,5
"1456","日本陵齒蕨",3,5
"1457","日本單鰭魚",1,5
"1458","日本單鰭電鰩",2,6
"1459","日本景天",2,4
"1460","日本棘花鮨",2,5
"1461","日本棘鮫",1,4
"1462","日本犀鱈",2,4
"1463","日本琵琶鮫",1,5
"1464","日本短尾康吉鰻",1,7
"1465","日本紫魚",2,4
"1466","日本絢鸚嘴魚",2,6
"1467","日本鈍塘鱧",2,5
"1468","日本隆背鰩(短鰩)",2,7
"1469","日本準魚蛉",1,5
"1470","日本溪哥",4,4
"1471","日本矮竹",8,4
"1472","日本碎米苔",1,5
"1473","日本葉燈魚",2,5
"1474","日本電鱝",2,4
"1475","日本摺唇蘭",1,5
"1476","日本綠鸚嘴魚",4,6
"1477","日本裸平頭魚",1,6
"1478","日本裸頰寒鯛",2,6
"1479","日本銀身",2,4
"1480","日本銀鑪",2,4
"1481","日本鳶魟",2,4
"1482","日本嬈灰蝶",2,5
"1483","日本箭根",8,4
"1484","日本蝠魟",2,4
"1485","日本魣",1,3
"1486","日本樹蛙",2,4
"1487","日本樹鶯(日本亞種)",1,8
"1488","日本樹鶯(庫頁島亞種)",1,9
"1489","日本樹鶯日本亞種",1,8
"1490","日本樹鶯庫頁島亞種",1,9
"1491","日本橋棘鯛",2,5
"1492","日本瓢鰭鰕虎魚",2,7
"1493","日本鋸大眼鯛",4,6
"1494","日本鋸鮫",1,4
"1495","日本龍蝨",2,4
"1496","日本擬隆頭魚",3,6
"1497","日本擬裸海魴",1,6
"1498","日本櫛鱗鰨",2,5
"1499","日本燧鯛",1,4
"1500","日本瞳鯒",3,4
"1501","日本薯蕷",12,4
"1502","日本瞻星魚",1,5
"1503","日本薹草",2,4
"1504","日本鯽",4,3
"1505","日本鯖",9,3
"1506","日本鵪鶉",1,4
"1507","日本辮魚",2,4
"1508","日本櫻蝦",1,4
"1509","日本囊對蝦",2,5
"1510","日本鬚稚鱈",1,5
"1511","日本鬚鰃",1,4
"1512","日本鰻",1,3
"1513","日本鷹翅天蛾",2,6
"1514","日本䲗",2,3
"1515","日敖龍蝨",1,4
"1516","日照飄拂草",7,5
"1517","月光蝶",1,3
"1518","月見草",1,3
"1519","月兔頭魨",2,4
"1520","月眉蝶",2,3
"1521","月桂藤",1,3
"1522","月魚",4,2
"1523","月斑枯葉蛾",2,5
"1524","月斑斜棘䲗",2,5
"1525","月斑葉鯛",2,4
"1526","月殿尾蛾",1,4
"1527","月蝶魚",2,3
"1528","月輪",1,2
"1529","月藍葉海蛞蝓",1,6
"1530","月鯛",2,2
"1531","月鱧",2,2
"1532","木下白蟻",1,4
"1533","木瓜",3,2
"1534","木生台灣子囊菌",1,7
"1535","木生台灣絨毛金龜",1,8
"1536","木生長尾水青蛾",1,7
"1537","木生紅挾蝶",1,5
"1538","木生紅蛺蝶",1,5
"1539","木生臺灣絨毛金龜",1,8
"1540","木生鳳蝶",5,4
"1541","木耳狀耳殼藻",2,6
"1542","木玫瑰",3,3
"1543","木虱草",1,3
"1544","木馬鞭",3,3
"1545","木斛",10,2
"1546","木棉苔",4,3
"1547","木葉蝶",1,3
"1548","木葉鰺",2,3
"1549","木葡萄",2,3
"1550","木賊狀荸薺",13,5
"1551","木箕貼仔",2,4
"1552","木蘭青斑鳳蝶",1,6
"1553","木蘭綱",1,3
"1554","木蠟樹",1,3
"1555","木欖",1,2
"1556","比目魚",185,3
"1557","比吉尼勾吻鯙",2,6
"1558","比拉真苔",32,4
"1559","比基尼勾吻鱔",2,6
"1560","毛口",3,2
"1561","毛竹",1,2
"1562","毛冷蕨",4,3
"1563","毛沙蜉金龜",2,5
"1564","毛角潛蠅",1,4
"1565","毛豆",12,2
"1566","毛足鵟(西伯利亞亞種)",1,9
"1567","毛足鵟(堪察加亞種)",1,8
"1568","毛足鵟西伯利亞亞種",1,9
"1569","毛足鵟堪察加亞種",1,8
"1570","毛里斯麻",2,4
"1571","毛刺懸鉤子",23,5
"1572","毛孢擬複葉耳蕨",5,7
"1573","毛果青剛",4,4
"1574","毛果網籽草",9,5
"1575","毛果澤蘭",1,4
"1576","毛芙蘭草",5,4
"1577","毛柄短腸蕨",16,5
"1578","毛柱郁李",1,4
"1579","毛柱鐵線蓮",5,5
"1580","毛疣潛葉蠅",1,5
"1581","毛背魚",1,3
"1582","毛茄",7,2
"1583","毛栓菌",9,3
"1584","毛栗色深山鍬形蟲",1,8
"1585","毛釘菇",8,3
"1586","毛眼灰蝶",3,4
"1587","毛眼角潛蠅",1,5
"1588","毛眼扁頭蠅",2,5
"1589","毛眼彩潛蠅",1,5
"1590","毛眼黑潛蠅",1,5
"1591","毛粗腿蟻蛉",2,5
"1592","毛脛小虎天牛",1,6
"1593","毛莨",1,2
"1594","毛野古草",2,4
"1595","毛野牡丹藤",10,5
"1596","毛斑眼黑潛蠅",1,6
"1597","毛斑喙麗金龜",1,6
"1598","毛稈野古草",32,5
"1599","毛絲狀病毒屬",1,6
"1600","毛菠菜",2,3
"1601","毛軸假蹄蓋蕨",22,6
"1602","毛軸菜蕨",3,4
"1603","毛軸線蓋蕨",12,5
"1604","毛軸蕨",7,3
"1605","毛陽禾角潛蠅",1,6
"1606","毛會",1,2
"1607","毛腳燕",3,3
"1608","毛腳鵟",1,3
"1609","毛綠竹",3,3
"1610","毛腿鼠耳蝠",2,5
"1611","毛瘤鴨嘴草",1,5
"1612","毛緣萼豆蘭",1,5
"1613","毛蓮菜",9,3
"1614","毛蝴蝶草",2,4
"1615","毛髮狀病毒屬",2,6
"1616","毛蕨",14,2
"1617","毛穗鴨嘴草",3,5
"1618","毛翼大管鼻蝠",1,6
"1619","毛瓣台南蠅",2,5
"1620","毛瓣臺南蠅",2,5
"1621","毛藥花",3,3
"1622","毛藥捲瓣蘭",1,5
"1623","毛蟹",1,2
"1624","毛邊異麗金龜",1,6
"1625","毛邊蕨屬",1,4
"1626","毛鱗花金龜",1,5
"1627","水仙花草",12,4
"1628","水冬瓜",8,3
"1629","水冬哥",2,3
"1630","水古杉",1,3
"1631","水母雙鰭鯧",7,5
"1632","水母鯧",18,3
"1633","水同木",5,3
"1634","水色長尾小灰蝶",1,7
"1635","水沙",8,2
"1636","水芋",39,2
"1637","水芋頭",37,3
"1638","水赤鏈游蛇",3,5
"1639","水果刀",7,3
"1640","水沼茶翅天牛",1,6
"1641","水泡蛇",2,3
"1642","水狗母",3,3
"1643","水社虎天牛",1,5
"1644","水社綬草",1,4
"1645","水芙蓉",26,3
"1646","水虱草",1,3
"1647","水青粉蝶",3,4
"1648","水青蛾",1,3
"1649","水南蛇",4,3
"1650","水珍魚",3,3
"1651","水胡椒",2,3
"1652","水苦竹",16,3
"1653","水苦蕒",1,3
"1654","水茄",12,2
"1655","水茄苳",38,3
"1656","水紋扁背魨",2,5
"1657","水蚤萍",8,3
"1658","水針",38,2
"1659","水蛇",2,2
"1660","水蛇麻",2,3
"1661","水蛇麻屬",1,4
"1662","水鳥薹",3,3
"1663","水鹿",1,2
"1664","水絲梨灰蝶",1,5
"1665","水雲",3,2
"1666","水銀燈",3,3
"1667","水蓮花",3,3
"1668","水蔥",18,2
"1669","水蝨草",22,3
"1670","水蝽",2,2
"1671","水燈心草",1,4
"1672","水頸仔",2,3
"1673","水雞",1,2
"1674","水獺",1,2
"1675","水藤",1,2
"1676","水罌粟屬",1,4
"1677","水蠟蛾",1,3
"1678","水鼈屬",1,3
"1679","水虌",7,2
"1680","火吹竹",1,3
"1681","火赤煉",1,3
"1682","火冠戴菊",1,4
"1683","火紅頸鬚鳚",2,5
